freq,V(vco_out)
2.4575e+09,1.067655e-03
2.45875e+09,1.024201e-03
2.46e+09,9.828555e-04
2.46125e+09,9.436680e-04
2.4625e+09,9.068294e-04
2.46375e+09,8.720260e-04
2.465e+09,8.390633e-04
2.46625e+09,8.089849e-04
2.4675e+09,7.797966e-04
2.46875e+09,7.541328e-04
2.47e+09,7.277769e-04
2.47125e+09,7.035522e-04
2.4725e+09,6.800692e-04
2.47375e+09,6.593231e-04
2.475e+09,6.394219e-04
2.47625e+09,6.202622e-04
2.4775e+09,6.033871e-04
2.47875e+09,5.862647e-04
2.48e+09,5.712005e-04
2.48125e+09,5.582332e-04
2.4825e+09,5.452977e-04
2.48375e+09,5.350382e-04
2.485e+09,5.267318e-04
2.48625e+09,5.194879e-04
2.4875e+09,5.145134e-04
2.48875e+09,5.144749e-04
2.49e+09,5.204654e-04
2.49125e+09,5.331742e-04
2.4925e+09,5.590468e-04
2.49375e+09,6.081111e-04
2.495e+09,7.003795e-04
2.49625e+09,8.822910e-04
2.4975e+09,1.275292e-03
2.49875e+09,2.099708e-03
2.5e+09,2.863887e-03
2.50125e+09,2.082207e-03
2.5025e+09,1.239215e-03
2.50375e+09,8.301674e-04
2.505e+09,6.291182e-04
2.50625e+09,5.194604e-04
2.5075e+09,4.521396e-04
2.50875e+09,4.086648e-04
2.51e+09,3.770943e-04
2.51125e+09,3.526481e-04
2.5125e+09,3.331106e-04
2.51375e+09,3.180844e-04
2.515e+09,3.051609e-04
2.51625e+09,2.941589e-04
2.5175e+09,2.836360e-04
2.51875e+09,2.756334e-04
2.52e+09,2.664563e-04
2.52125e+09,2.596213e-04
2.5225e+09,2.523346e-04
2.52375e+09,2.465757e-04
2.525e+09,2.401415e-04
2.52625e+09,2.343500e-04
2.5275e+09,2.296489e-04
2.52875e+09,2.238362e-04
2.53e+09,2.183564e-04
2.53125e+09,2.143226e-04
2.5325e+09,2.091184e-04
2.53375e+09,2.053280e-04
2.535e+09,2.007573e-04
2.53625e+09,1.962708e-04
2.5375e+09,1.942625e-04
2.53875e+09,1.889207e-04
2.54e+09,1.854274e-04
2.54125e+09,1.821496e-04
2.5425e+09,1.784077e-04
2.54375e+09,1.761239e-04
2.545e+09,1.725732e-04
2.54625e+09,1.689634e-04
2.5475e+09,1.655809e-04
2.54875e+09,1.635193e-04
2.55e+09,1.606954e-04
2.55125e+09,1.577386e-04
2.5525e+09,1.553375e-04
2.55375e+09,1.524031e-04
2.555e+09,1.500605e-04
2.55625e+09,1.469440e-04
2.5575e+09,1.451307e-04
2.55875e+09,1.422423e-04
2.56e+09,1.399346e-04
2.56125e+09,1.382935e-04
2.5625e+09,1.360320e-04
2.56375e+09,1.346209e-04
2.565e+09,1.320582e-04
2.56625e+09,1.296208e-04
2.5675e+09,1.284265e-04
2.56875e+09,1.260716e-04
2.57e+09,1.250116e-04
2.57125e+09,1.223374e-04
2.5725e+09,1.204766e-04
2.57375e+09,1.186684e-04
2.575e+09,1.170695e-04
2.57625e+09,1.155138e-04
2.5775e+09,1.133594e-04
2.57875e+09,1.123956e-04
2.58e+09,1.109773e-04
2.58125e+09,1.088755e-04
2.5825e+09,1.084854e-04
2.58375e+09,1.061625e-04
2.585e+09,1.048494e-04
2.58625e+09,1.032235e-04
2.5875e+09,1.017390e-04
2.58875e+09,1.007748e-04
2.59e+09,9.954782e-05
2.59125e+09,9.816204e-05
2.5925e+09,9.623792e-05
2.59375e+09,9.528052e-05
2.595e+09,9.503161e-05
2.59625e+09,9.295047e-05
2.5975e+09,9.116357e-05
2.59875e+09,9.064274e-05
2.6e+09,9.012652e-05
2.60125e+09,8.870981e-05
2.6025e+09,8.700158e-05
2.60375e+09,8.733499e-05
2.605e+09,8.573640e-05
2.60625e+09,8.407800e-05
2.6075e+09,8.296897e-05
2.60875e+09,8.248393e-05
2.61e+09,8.157768e-05
2.61125e+09,8.008956e-05
2.6125e+09,7.914375e-05
2.61375e+09,7.800391e-05
2.615e+09,7.693967e-05
2.61625e+09,7.585908e-05
2.6175e+09,7.647639e-05
2.61875e+09,7.537084e-05
2.62e+09,7.423995e-05
2.62125e+09,7.311326e-05
2.6225e+09,7.221996e-05
2.62375e+09,7.231333e-05
2.625e+09,7.083977e-05
2.62625e+09,6.941446e-05
2.6275e+09,6.990161e-05
2.62875e+09,6.830820e-05
2.63e+09,6.816050e-05
2.63125e+09,6.765896e-05
2.6325e+09,6.622711e-05
2.63375e+09,6.508085e-05
2.635e+09,6.495850e-05
2.63625e+09,6.404296e-05
2.6375e+09,6.319849e-05
2.63875e+09,6.300523e-05
2.64e+09,6.256916e-05
2.64125e+09,6.164563e-05
2.6425e+09,6.074696e-05
2.64375e+09,6.005199e-05
2.645e+09,6.024669e-05
2.64625e+09,5.941768e-05
2.6475e+09,5.829715e-05
2.64875e+09,5.811276e-05
2.65e+09,5.733292e-05
2.65125e+09,5.673897e-05
2.6525e+09,5.688299e-05
2.65375e+09,5.594029e-05
2.655e+09,5.586005e-05
2.65625e+09,5.549322e-05
2.6575e+09,5.489505e-05
2.65875e+09,5.386353e-05
2.66e+09,5.376982e-05
2.66125e+09,5.238899e-05
2.6625e+09,5.196871e-05
2.66375e+09,5.179170e-05
2.665e+09,5.076733e-05
2.66625e+09,5.072038e-05
2.6675e+09,5.099901e-05
2.66875e+09,4.933083e-05
2.67e+09,4.915003e-05
2.67125e+09,4.945253e-05
2.6725e+09,4.811805e-05
2.67375e+09,4.856627e-05
2.675e+09,4.876672e-05
2.67625e+09,4.816326e-05
2.6775e+09,4.725302e-05
2.67875e+09,4.684628e-05
2.68e+09,4.598300e-05
2.68125e+09,4.517136e-05
2.6825e+09,4.668958e-05
2.68375e+09,4.400428e-05
2.685e+09,4.435695e-05
2.68625e+09,4.368157e-05
2.6875e+09,4.447991e-05
2.68875e+09,4.308416e-05
2.69e+09,4.274818e-05
2.69125e+09,4.223721e-05
2.6925e+09,4.206807e-05
2.69375e+09,4.225444e-05
2.695e+09,4.114540e-05
2.69625e+09,4.041623e-05
2.6975e+09,4.102272e-05
2.69875e+09,4.089528e-05
2.7e+09,4.096501e-05
2.70125e+09,3.940241e-05
2.7025e+09,3.946040e-05
2.70375e+09,3.968520e-05
2.705e+09,3.913395e-05
2.70625e+09,3.845332e-05
2.7075e+09,3.828124e-05
2.70875e+09,3.770582e-05
2.71e+09,3.698124e-05
2.71125e+09,3.662198e-05
2.7125e+09,3.710202e-05
2.71375e+09,3.682926e-05
2.715e+09,3.681432e-05
2.71625e+09,3.587924e-05
2.7175e+09,3.531237e-05
2.71875e+09,3.564593e-05
2.72e+09,3.500691e-05
2.72125e+09,3.595530e-05
2.7225e+09,3.493120e-05
2.72375e+09,3.484239e-05
2.725e+09,3.474656e-05
2.72625e+09,3.434277e-05
2.7275e+09,3.338893e-05
2.72875e+09,3.315614e-05
2.73e+09,3.332143e-05
2.73125e+09,3.326105e-05
2.7325e+09,3.245546e-05
2.73375e+09,3.219593e-05
2.735e+09,3.223414e-05
2.73625e+09,3.188236e-05
2.7375e+09,3.315159e-05
2.73875e+09,3.117423e-05
2.74e+09,3.165384e-05
2.74125e+09,3.201455e-05
2.7425e+09,3.116916e-05
2.74375e+09,3.021123e-05
2.745e+09,3.125314e-05
2.74625e+09,3.104843e-05
2.7475e+09,2.957641e-05
2.74875e+09,3.022967e-05
2.75e+09,2.960415e-05
2.75125e+09,2.956415e-05
2.7525e+09,2.909372e-05
2.75375e+09,2.938822e-05
2.755e+09,2.942374e-05
2.75625e+09,2.830568e-05
2.7575e+09,2.837289e-05
2.75875e+09,2.801235e-05
2.76e+09,2.811437e-05
2.76125e+09,2.848893e-05
2.7625e+09,2.806244e-05
2.76375e+09,2.690221e-05
2.765e+09,2.687067e-05
2.76625e+09,2.725527e-05
2.7675e+09,2.732335e-05
2.76875e+09,2.632989e-05
2.77e+09,2.697059e-05
2.77125e+09,2.658076e-05
2.7725e+09,2.568285e-05
2.77375e+09,2.555555e-05
2.775e+09,2.558691e-05
2.77625e+09,2.539575e-05
2.7775e+09,2.537925e-05
2.77875e+09,2.634222e-05
2.78e+09,2.465303e-05
2.78125e+09,2.483457e-05
2.7825e+09,2.517786e-05
2.78375e+09,2.433527e-05
2.785e+09,2.480340e-05
2.78625e+09,2.425881e-05
2.7875e+09,2.480305e-05
2.78875e+09,2.419681e-05
2.79e+09,2.443631e-05
2.79125e+09,2.437615e-05
2.7925e+09,2.363944e-05
2.79375e+09,2.315692e-05
2.795e+09,2.301397e-05
2.79625e+09,2.374400e-05
2.7975e+09,2.389834e-05
2.79875e+09,2.347329e-05
2.8e+09,2.352394e-05
2.80125e+09,2.350393e-05
2.8025e+09,2.301308e-05
2.80375e+09,2.204078e-05
2.805e+09,2.387687e-05
2.80625e+09,2.329277e-05
2.8075e+09,2.256064e-05
2.80875e+09,2.216060e-05
2.81e+09,2.167426e-05
2.81125e+09,2.109697e-05
2.8125e+09,2.180503e-05
2.81375e+09,2.101119e-05
2.815e+09,2.118763e-05
2.81625e+09,2.090233e-05
2.8175e+09,2.047938e-05
2.81875e+09,2.100369e-05
2.82e+09,2.122752e-05
2.82125e+09,2.022565e-05
2.8225e+09,2.118047e-05
2.82375e+09,2.072636e-05
2.825e+09,2.075839e-05
2.82625e+09,2.019629e-05
2.8275e+09,2.029819e-05
2.82875e+09,1.998480e-05
2.83e+09,1.989461e-05
2.83125e+09,2.023991e-05
2.8325e+09,1.942454e-05
2.83375e+09,1.946502e-05
2.835e+09,1.949050e-05
2.83625e+09,1.931849e-05
2.8375e+09,1.906670e-05
2.83875e+09,1.960727e-05
2.84e+09,1.838801e-05
2.84125e+09,1.896578e-05
2.8425e+09,1.906644e-05
2.84375e+09,1.900167e-05
2.845e+09,1.896711e-05
2.84625e+09,1.918739e-05
2.8475e+09,1.869921e-05
2.84875e+09,1.834461e-05
2.85e+09,1.803217e-05
2.85125e+09,1.817425e-05
2.8525e+09,1.801386e-05
2.85375e+09,1.891044e-05
2.855e+09,1.795549e-05
2.85625e+09,1.763176e-05
2.8575e+09,1.742533e-05
2.85875e+09,1.706623e-05
2.86e+09,1.699367e-05
2.86125e+09,1.785276e-05
2.8625e+09,1.661830e-05
2.86375e+09,1.735329e-05
2.865e+09,1.744575e-05
2.86625e+09,1.749789e-05
2.8675e+09,1.703631e-05
2.86875e+09,1.646493e-05
2.87e+09,1.648222e-05
2.87125e+09,1.764334e-05
2.8725e+09,1.699969e-05
2.87375e+09,1.683565e-05
2.875e+09,1.657104e-05
2.87625e+09,1.641219e-05
2.8775e+09,1.708335e-05
2.87875e+09,1.630469e-05
2.88e+09,1.601991e-05
2.88125e+09,1.580910e-05
2.8825e+09,1.598129e-05
2.88375e+09,1.570860e-05
2.885e+09,1.635666e-05
2.88625e+09,1.627367e-05
2.8875e+09,1.536862e-05
2.88875e+09,1.557245e-05
2.89e+09,1.581440e-05
2.89125e+09,1.569468e-05
2.8925e+09,1.595581e-05
2.89375e+09,1.487407e-05
2.895e+09,1.476553e-05
2.89625e+09,1.496185e-05
2.8975e+09,1.500442e-05
2.89875e+09,1.436577e-05
2.9e+09,1.568320e-05
2.90125e+09,1.519903e-05
2.9025e+09,1.645337e-05
2.90375e+09,1.443341e-05
2.905e+09,1.504774e-05
2.90625e+09,1.400605e-05
2.9075e+09,1.534019e-05
2.90875e+09,1.456970e-05
2.91e+09,1.442960e-05
2.91125e+09,1.383573e-05
2.9125e+09,1.435181e-05
2.91375e+09,1.359728e-05
2.915e+09,1.422705e-05
2.91625e+09,1.383326e-05
2.9175e+09,1.395310e-05
2.91875e+09,1.441357e-05
2.92e+09,1.349177e-05
2.92125e+09,1.455134e-05
2.9225e+09,1.410680e-05
2.92375e+09,1.303612e-05
2.925e+09,1.310078e-05
2.92625e+09,1.416781e-05
2.9275e+09,1.358160e-05
2.92875e+09,1.365824e-05
2.93e+09,1.316490e-05
2.93125e+09,1.292580e-05
2.9325e+09,1.355396e-05
2.93375e+09,1.263571e-05
2.935e+09,1.295765e-05
2.93625e+09,1.352642e-05
2.9375e+09,1.240025e-05
2.93875e+09,1.352639e-05
2.94e+09,1.332182e-05
2.94125e+09,1.283409e-05
2.9425e+09,1.282171e-05
2.94375e+09,1.232609e-05
2.945e+09,1.355025e-05
2.94625e+09,1.256738e-05
2.9475e+09,1.334759e-05
2.94875e+09,1.189232e-05
2.95e+09,1.185807e-05
2.95125e+09,1.229167e-05
2.9525e+09,1.227081e-05
2.95375e+09,1.263646e-05
2.955e+09,1.245649e-05
2.95625e+09,1.225678e-05
2.9575e+09,1.190642e-05
2.95875e+09,1.294270e-05
2.96e+09,1.212844e-05
2.96125e+09,1.197488e-05
2.9625e+09,1.225733e-05
2.96375e+09,1.181113e-05
2.965e+09,1.152713e-05
2.96625e+09,1.119969e-05
2.9675e+09,1.241218e-05
2.96875e+09,1.173164e-05
2.97e+09,1.236044e-05
2.97125e+09,1.191160e-05
2.9725e+09,1.089759e-05
2.97375e+09,1.146015e-05
2.975e+09,1.179121e-05
2.97625e+09,1.114019e-05
2.9775e+09,1.134672e-05
2.97875e+09,1.166638e-05
2.98e+09,1.090030e-05
2.98125e+09,1.076470e-05
2.9825e+09,1.201856e-05
2.98375e+09,1.078229e-05
2.985e+09,1.115826e-05
2.98625e+09,1.059837e-05
2.9875e+09,1.162429e-05
2.98875e+09,1.228290e-05
2.99e+09,1.203083e-05
2.99125e+09,1.042546e-05
2.9925e+09,1.131423e-05
2.99375e+09,1.068979e-05
2.995e+09,1.027479e-05
2.99625e+09,1.149211e-05
2.9975e+09,1.037042e-05
2.99875e+09,1.121548e-05
3e+09,1.072630e-05
3.00125e+09,1.146669e-05
3.0025e+09,1.036484e-05
3.00375e+09,1.072849e-05
3.005e+09,9.759405e-06
3.00625e+09,1.111914e-05
3.0075e+09,9.930052e-06
3.00875e+09,1.031984e-05
3.01e+09,1.133138e-05
3.01125e+09,1.117651e-05
3.0125e+09,9.507415e-06
3.01375e+09,1.012221e-05
3.015e+09,1.001853e-05
3.01625e+09,1.007861e-05
3.0175e+09,9.999210e-06
3.01875e+09,9.455560e-06
3.02e+09,9.917214e-06
3.02125e+09,1.009266e-05
3.0225e+09,1.008731e-05
3.02375e+09,9.475979e-06
3.025e+09,9.862073e-06
3.02625e+09,9.506682e-06
3.0275e+09,9.736417e-06
3.02875e+09,1.121847e-05
3.03e+09,9.758255e-06
3.03125e+09,9.195061e-06
3.0325e+09,9.358129e-06
3.03375e+09,9.700523e-06
3.035e+09,9.169086e-06
3.03625e+09,9.286554e-06
3.0375e+09,9.306335e-06
3.03875e+09,9.763510e-06
3.04e+09,9.363488e-06
3.04125e+09,1.045907e-05
3.0425e+09,8.891365e-06
3.04375e+09,1.107833e-05
3.045e+09,9.295744e-06
3.04625e+09,9.901990e-06
3.0475e+09,9.459599e-06
3.04875e+09,8.961759e-06
3.05e+09,9.006412e-06
3.05125e+09,9.378567e-06
3.0525e+09,9.310844e-06
3.05375e+09,9.855570e-06
3.055e+09,9.633641e-06
3.05625e+09,8.373961e-06
3.0575e+09,9.198963e-06
3.05875e+09,8.759822e-06
3.06e+09,8.637014e-06
3.06125e+09,8.581912e-06
3.0625e+09,8.587870e-06
3.06375e+09,8.373108e-06
3.065e+09,8.359942e-06
3.06625e+09,8.602694e-06
3.0675e+09,9.724857e-06
3.06875e+09,8.035200e-06
3.07e+09,9.506004e-06
3.07125e+09,8.654458e-06
3.0725e+09,8.729917e-06
3.07375e+09,8.619999e-06
3.075e+09,8.215380e-06
3.07625e+09,8.040546e-06
3.0775e+09,8.211808e-06
3.07875e+09,8.371532e-06
3.08e+09,8.708325e-06
3.08125e+09,7.896523e-06
3.0825e+09,8.749369e-06
3.08375e+09,8.284323e-06
3.085e+09,8.655788e-06
3.08625e+09,9.216305e-06
3.0875e+09,8.365401e-06
3.08875e+09,8.468584e-06
3.09e+09,8.713315e-06
3.09125e+09,7.714564e-06
3.0925e+09,9.367952e-06
3.09375e+09,8.648656e-06
3.095e+09,8.126957e-06
3.09625e+09,8.522296e-06
3.0975e+09,8.105654e-06
3.09875e+09,8.461182e-06
3.1e+09,7.861954e-06
3.10125e+09,7.806891e-06
3.1025e+09,8.919700e-06
3.10375e+09,9.026336e-06
3.105e+09,8.637238e-06
3.10625e+09,8.373269e-06
3.1075e+09,8.171966e-06
3.10875e+09,7.580888e-06
3.11e+09,7.569478e-06
3.11125e+09,8.065200e-06
3.1125e+09,8.136001e-06
3.11375e+09,7.612763e-06
3.115e+09,7.963179e-06
3.11625e+09,8.393670e-06
3.1175e+09,7.368291e-06
3.11875e+09,7.551817e-06
3.12e+09,6.959698e-06
3.12125e+09,7.236796e-06
3.1225e+09,7.184938e-06
3.12375e+09,7.727745e-06
3.125e+09,8.212283e-06
3.12625e+09,7.544618e-06
3.1275e+09,7.900884e-06
3.12875e+09,7.570570e-06
3.13e+09,7.360616e-06
3.13125e+09,8.589416e-06
3.1325e+09,7.006010e-06
3.13375e+09,7.698047e-06
3.135e+09,7.676839e-06
3.13625e+09,6.677024e-06
3.1375e+09,6.864759e-06
3.13875e+09,6.897829e-06
3.14e+09,7.034546e-06
3.14125e+09,7.509463e-06
3.1425e+09,8.363373e-06
3.14375e+09,7.074130e-06
3.145e+09,7.008675e-06
3.14625e+09,7.417019e-06
3.1475e+09,6.890045e-06
3.14875e+09,7.248822e-06
3.15e+09,7.215593e-06
3.15125e+09,6.509789e-06
3.1525e+09,7.657165e-06
3.15375e+09,6.358539e-06
3.155e+09,7.061649e-06
3.15625e+09,7.337014e-06
3.1575e+09,7.152478e-06
3.15875e+09,7.330489e-06
3.16e+09,6.698175e-06
3.16125e+09,6.678229e-06
3.1625e+09,7.007112e-06
3.16375e+09,7.822929e-06
3.165e+09,6.943887e-06
3.16625e+09,7.258494e-06
3.1675e+09,6.714386e-06
3.16875e+09,6.883814e-06
3.17e+09,6.805386e-06
3.17125e+09,6.593277e-06
3.1725e+09,6.990345e-06
3.17375e+09,6.054073e-06
3.175e+09,6.980275e-06
3.17625e+09,6.546103e-06
3.1775e+09,6.233149e-06
3.17875e+09,6.626391e-06
3.18e+09,6.288040e-06
3.18125e+09,6.111066e-06
3.1825e+09,6.415672e-06
3.18375e+09,6.121788e-06
3.185e+09,7.238117e-06
3.18625e+09,6.608116e-06
3.1875e+09,6.209667e-06
3.18875e+09,6.298749e-06
3.19e+09,5.818848e-06
3.19125e+09,6.265435e-06
3.1925e+09,6.117046e-06
3.19375e+09,6.740753e-06
3.195e+09,6.126673e-06
3.19625e+09,6.117122e-06
3.1975e+09,6.036252e-06
3.19875e+09,5.953257e-06
3.2e+09,6.752170e-06
3.20125e+09,6.117733e-06
3.2025e+09,6.872697e-06
3.20375e+09,6.524350e-06
3.205e+09,5.736992e-06
3.20625e+09,6.452291e-06
3.2075e+09,6.129417e-06
3.20875e+09,6.356093e-06
3.21e+09,7.346053e-06
3.21125e+09,6.104983e-06
3.2125e+09,5.587340e-06
3.21375e+09,6.041231e-06
3.215e+09,6.149814e-06
3.21625e+09,6.018848e-06
3.2175e+09,6.776854e-06
3.21875e+09,6.090760e-06
3.22e+09,5.451984e-06
3.22125e+09,5.886304e-06
3.2225e+09,5.388063e-06
3.22375e+09,5.401035e-06
3.225e+09,6.584228e-06
3.22625e+09,6.977002e-06
3.2275e+09,5.605732e-06
3.22875e+09,5.766943e-06
3.23e+09,5.804505e-06
3.23125e+09,7.545776e-06
3.2325e+09,6.523563e-06
3.23375e+09,6.313366e-06
3.235e+09,5.177082e-06
3.23625e+09,5.294738e-06
3.2375e+09,5.068343e-06
3.23875e+09,6.752227e-06
3.24e+09,6.343077e-06
3.24125e+09,5.985587e-06
3.2425e+09,6.129182e-06
3.24375e+09,5.475887e-06
3.245e+09,6.218560e-06
3.24625e+09,5.221396e-06
3.2475e+09,6.271887e-06
3.24875e+09,6.472237e-06
3.25e+09,5.787860e-06
3.25125e+09,4.962069e-06
3.2525e+09,6.283420e-06
3.25375e+09,6.347238e-06
3.255e+09,5.650618e-06
3.25625e+09,5.740401e-06
3.2575e+09,5.601411e-06
3.25875e+09,6.212936e-06
3.26e+09,6.360462e-06
3.26125e+09,5.962171e-06
3.2625e+09,5.440558e-06
3.26375e+09,6.617001e-06
3.265e+09,5.241357e-06
3.26625e+09,5.801862e-06
3.2675e+09,5.811367e-06
3.26875e+09,4.928600e-06
3.27e+09,5.846967e-06
3.27125e+09,5.302307e-06
3.2725e+09,5.173138e-06
3.27375e+09,5.718439e-06
3.275e+09,5.017993e-06
3.27625e+09,5.176180e-06
3.2775e+09,5.483303e-06
3.27875e+09,5.981009e-06
3.28e+09,5.628315e-06
3.28125e+09,6.032476e-06
3.2825e+09,5.296535e-06
3.28375e+09,4.965863e-06
3.285e+09,5.330977e-06
3.28625e+09,5.212124e-06
3.2875e+09,6.177871e-06
3.28875e+09,4.702151e-06
3.29e+09,5.452812e-06
3.29125e+09,4.859462e-06
3.2925e+09,5.547342e-06
3.29375e+09,5.830377e-06
3.295e+09,6.064830e-06
3.29625e+09,4.834611e-06
3.2975e+09,4.850156e-06
3.29875e+09,5.767059e-06
3.3e+09,4.899680e-06
3.30125e+09,6.207300e-06
3.3025e+09,4.734920e-06
3.30375e+09,5.486512e-06
3.305e+09,6.382279e-06
3.30625e+09,4.738938e-06
3.3075e+09,5.837375e-06
3.30875e+09,4.578915e-06
3.31e+09,4.756083e-06
3.31125e+09,5.077165e-06
3.3125e+09,5.372129e-06
3.31375e+09,4.518857e-06
3.315e+09,4.914327e-06
3.31625e+09,4.836613e-06
3.3175e+09,5.221164e-06
3.31875e+09,4.755029e-06
3.32e+09,5.021047e-06
3.32125e+09,5.698128e-06
3.3225e+09,5.502731e-06
3.32375e+09,4.682094e-06
3.325e+09,4.244247e-06
3.32625e+09,5.374342e-06
3.3275e+09,5.007576e-06
3.32875e+09,5.203471e-06
3.33e+09,4.852450e-06
3.33125e+09,4.750749e-06
3.3325e+09,4.719661e-06
3.33375e+09,5.347092e-06
3.335e+09,5.069863e-06
3.33625e+09,5.331668e-06
3.3375e+09,4.932995e-06
3.33875e+09,5.390572e-06
3.34e+09,4.513032e-06
3.34125e+09,4.672061e-06
3.3425e+09,4.387679e-06
3.34375e+09,4.413522e-06
3.345e+09,4.852907e-06
3.34625e+09,4.594556e-06
3.3475e+09,4.809546e-06
3.34875e+09,5.136655e-06
3.35e+09,4.789495e-06
3.35125e+09,4.178909e-06
3.3525e+09,4.488989e-06
3.35375e+09,5.750207e-06
3.355e+09,4.485907e-06
3.35625e+09,4.257278e-06
3.3575e+09,5.071753e-06
3.35875e+09,4.236758e-06
3.36e+09,4.342745e-06
3.36125e+09,4.160318e-06
3.3625e+09,4.460399e-06
3.36375e+09,5.675668e-06
3.365e+09,4.395956e-06
3.36625e+09,4.583242e-06
3.3675e+09,4.084406e-06
3.36875e+09,4.314749e-06
3.37e+09,4.661090e-06
3.37125e+09,4.301867e-06
3.3725e+09,3.759793e-06
3.37375e+09,4.713182e-06
3.375e+09,4.128224e-06
3.37625e+09,4.320971e-06
3.3775e+09,4.257565e-06
3.37875e+09,4.253300e-06
3.38e+09,4.701373e-06
3.38125e+09,5.324082e-06
3.3825e+09,4.279770e-06
3.38375e+09,4.635647e-06
3.385e+09,4.894089e-06
3.38625e+09,5.352514e-06
3.3875e+09,5.650355e-06
3.38875e+09,4.597086e-06
3.39e+09,5.122999e-06
3.39125e+09,4.508000e-06
3.3925e+09,4.262689e-06
3.39375e+09,4.474678e-06
3.395e+09,4.194818e-06
3.39625e+09,5.426448e-06
3.3975e+09,4.317338e-06
3.39875e+09,4.088269e-06
3.4e+09,4.002770e-06
3.40125e+09,4.634935e-06
3.4025e+09,5.004021e-06
3.40375e+09,3.838446e-06
3.405e+09,4.649681e-06
3.40625e+09,4.366187e-06
3.4075e+09,3.779076e-06
3.40875e+09,5.007720e-06
3.41e+09,4.238474e-06
3.41125e+09,4.003545e-06
3.4125e+09,4.635050e-06
3.41375e+09,4.504572e-06
3.415e+09,4.004569e-06
3.41625e+09,3.738395e-06
3.4175e+09,3.851487e-06
3.41875e+09,4.519392e-06
3.42e+09,3.500440e-06
3.42125e+09,5.800267e-06
3.4225e+09,4.189078e-06
3.42375e+09,4.740114e-06
3.425e+09,4.670816e-06
3.42625e+09,3.945310e-06
3.4275e+09,3.929087e-06
3.42875e+09,4.019377e-06
3.43e+09,4.268817e-06
3.43125e+09,3.944665e-06
3.4325e+09,4.179709e-06
3.43375e+09,4.074154e-06
3.435e+09,3.927138e-06
3.43625e+09,3.509665e-06
3.4375e+09,4.394810e-06
3.43875e+09,4.869612e-06
3.44e+09,4.356176e-06
3.44125e+09,4.299240e-06
3.4425e+09,4.076055e-06
3.44375e+09,3.468395e-06
3.445e+09,4.613484e-06
3.44625e+09,4.100958e-06
3.4475e+09,4.184519e-06
3.44875e+09,4.659507e-06
3.45e+09,4.843150e-06
3.45125e+09,3.905020e-06
3.4525e+09,3.892035e-06
3.45375e+09,3.310933e-06
3.455e+09,4.263770e-06
3.45625e+09,4.117049e-06
3.4575e+09,4.003491e-06
3.45875e+09,4.338865e-06
3.46e+09,5.038210e-06
3.46125e+09,3.520481e-06
3.4625e+09,3.900846e-06
3.46375e+09,4.272003e-06
3.465e+09,4.520538e-06
3.46625e+09,4.357447e-06
3.4675e+09,4.901598e-06
3.46875e+09,3.780718e-06
3.47e+09,3.784084e-06
3.47125e+09,4.204731e-06
3.4725e+09,3.547045e-06
3.47375e+09,3.466326e-06
3.475e+09,3.453107e-06
3.47625e+09,4.157778e-06
3.4775e+09,4.903888e-06
3.47875e+09,3.473034e-06
3.48e+09,4.401404e-06
3.48125e+09,3.641874e-06
3.4825e+09,3.544594e-06
3.48375e+09,3.745848e-06
3.485e+09,3.601491e-06
3.48625e+09,4.161078e-06
3.4875e+09,3.675002e-06
3.48875e+09,3.408812e-06
3.49e+09,4.378136e-06
3.49125e+09,3.761860e-06
3.4925e+09,3.502953e-06
3.49375e+09,3.829338e-06
3.495e+09,3.936441e-06
3.49625e+09,4.015532e-06
3.4975e+09,3.955097e-06
3.49875e+09,3.553900e-06
3.5e+09,4.385977e-06
3.50125e+09,3.394569e-06
3.5025e+09,3.580272e-06
3.50375e+09,4.128036e-06
3.505e+09,3.585675e-06
3.50625e+09,4.284930e-06
3.5075e+09,4.044420e-06
3.50875e+09,4.255254e-06
3.51e+09,3.316418e-06
3.51125e+09,3.964731e-06
3.5125e+09,3.180033e-06
3.51375e+09,3.545508e-06
3.515e+09,3.613691e-06
3.51625e+09,3.362195e-06
3.5175e+09,3.329833e-06
3.51875e+09,3.429537e-06
3.52e+09,2.965461e-06
3.52125e+09,3.518690e-06
3.5225e+09,2.935163e-06
3.52375e+09,3.320747e-06
3.525e+09,3.746326e-06
3.52625e+09,3.042737e-06
3.5275e+09,3.809328e-06
3.52875e+09,4.154393e-06
3.53e+09,4.010788e-06
3.53125e+09,3.523797e-06
3.5325e+09,3.946491e-06
3.53375e+09,3.710614e-06
3.535e+09,4.443726e-06
3.53625e+09,3.622420e-06
3.5375e+09,3.628686e-06
3.53875e+09,3.491125e-06
3.54e+09,3.876334e-06
3.54125e+09,3.429598e-06
3.5425e+09,3.680870e-06
3.54375e+09,3.890100e-06
3.545e+09,3.323271e-06
3.54625e+09,3.132949e-06
3.5475e+09,5.056286e-06
3.54875e+09,2.818901e-06
3.55e+09,3.463689e-06
3.55125e+09,3.966047e-06
3.5525e+09,3.249979e-06
3.55375e+09,3.962469e-06
3.555e+09,3.185675e-06
3.55625e+09,3.545908e-06
3.5575e+09,4.225282e-06
3.55875e+09,4.060830e-06
3.56e+09,3.935202e-06
3.56125e+09,3.276716e-06
3.5625e+09,4.256332e-06
3.56375e+09,3.266207e-06
3.565e+09,4.402978e-06
3.56625e+09,3.609705e-06
